,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,year,month,day,hour,traffic_volume
43356,None,271.15,0.0,0.0,90,Snow,light snow,2018-04-16 11:00:00,2018,4,16,11:00,3860
43357,None,272.01,0.0,0.0,90,Snow,light snow,2018-04-16 12:00:00,2018,4,16,12:00,4149
43358,None,272.46,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 13:00:00,2018,4,16,13:00,4110
43359,None,272.91,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 14:00:00,2018,4,16,14:00,4387
43360,None,273.23,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 15:00:00,2018,4,16,15:00,4942
43361,None,273.84,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 16:00:00,2018,4,16,16:00,5788
43362,None,274.43,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 17:00:00,2018,4,16,17:00,5567
43363,None,275.0,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 18:00:00,2018,4,16,18:00,4061
43364,None,275.23,0.0,0.0,75,Clouds,broken clouds,2018-04-16 19:00:00,2018,4,16,19:00,2979
43365,None,274.65,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 20:00:00,2018,4,16,20:00,2556
43366,None,274.44,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 21:00:00,2018,4,16,21:00,2100
43367,None,274.01,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 22:00:00,2018,4,16,22:00,1489
43368,None,273.86,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 23:00:00,2018,4,16,23:00,978
43369,None,273.77,0.0,0.0,40,Clouds,scattered clouds,2018-04-17 00:00:00,2018,4,17,00:00,524
43370,None,272.94,0.0,0.0,1,Clear,sky is clear,2018-04-17 01:00:00,2018,4,17,01:00,336
43371,None,271.38,0.0,0.0,1,Clear,sky is clear,2018-04-17 02:00:00,2018,4,17,02:00,271
43372,None,270.65,0.0,0.0,1,Clear,sky is clear,2018-04-17 03:00:00,2018,4,17,03:00,347
43373,None,270.46,0.0,0.0,1,Clear,sky is clear,2018-04-17 04:00:00,2018,4,17,04:00,898
43374,None,269.61,0.0,0.0,1,Clear,sky is clear,2018-04-17 05:00:00,2018,4,17,05:00,2848
43375,None,269.46,0.0,0.0,1,Clear,sky is clear,2018-04-17 06:00:00,2018,4,17,06:00,5516
43376,None,268.62,0.0,0.0,1,Clear,sky is clear,2018-04-17 07:00:00,2018,4,17,07:00,6208
43377,None,269.0,0.0,0.0,5,Clear,sky is clear,2018-04-17 08:00:00,2018,4,17,08:00,5892
43378,None,271.14,0.0,0.0,5,Clear,sky is clear,2018-04-17 09:00:00,2018,4,17,09:00,5677
43379,None,273.15,0.0,0.0,5,Clear,sky is clear,2018-04-17 10:00:00,2018,4,17,10:00,4456
43380,None,274.0,0.0,0.0,1,Clear,sky is clear,2018-04-17 11:00:00,2018,4,17,11:00,4715
43381,None,275.07,0.0,0.0,1,Clear,sky is clear,2018-04-17 12:00:00,2018,4,17,12:00,4962
43382,None,275.99,0.0,0.0,5,Clear,sky is clear,2018-04-17 13:00:00,2018,4,17,13:00,4913
43383,None,276.61,0.0,0.0,1,Clear,sky is clear,2018-04-17 14:00:00,2018,4,17,14:00,5220
43384,None,277.58,0.0,0.0,1,Clear,sky is clear,2018-04-17 15:00:00,2018,4,17,15:00,5844
43385,None,278.3,0.0,0.0,5,Clear,sky is clear,2018-04-17 16:00:00,2018,4,17,16:00,6657
43386,None,278.84,0.0,0.0,5,Clear,sky is clear,2018-04-17 17:00:00,2018,4,17,17:00,6277
43387,None,279.23,0.0,0.0,40,Clouds,scattered clouds,2018-04-17 18:00:00,2018,4,17,18:00,4827
43388,None,279.0,0.0,0.0,40,Clouds,scattered clouds,2018-04-17 19:00:00,2018,4,17,19:00,3481
43389,None,278.15,0.0,0.0,75,Clouds,broken clouds,2018-04-17 20:00:00,2018,4,17,20:00,2877
43390,None,277.01,0.0,0.0,75,Clouds,broken clouds,2018-04-17 21:00:00,2018,4,17,21:00,3418
43391,None,275.87,0.0,0.0,1,Clear,sky is clear,2018-04-17 22:00:00,2018,4,17,22:00,3294
43392,None,275.58,0.0,0.0,1,Clear,sky is clear,2018-04-17 23:00:00,2018,4,17,23:00,1297
43393,None,275.61,0.0,0.0,90,Clouds,overcast clouds,2018-04-18 00:00:00,2018,4,18,00:00,826
43394,None,275.23,0.0,0.0,1,Clear,sky is clear,2018-04-18 01:00:00,2018,4,18,01:00,594
43395,None,274.45,0.0,0.0,1,Clear,sky is clear,2018-04-18 02:00:00,2018,4,18,02:00,431
43396,None,273.61,0.0,0.0,1,Clear,sky is clear,2018-04-18 03:00:00,2018,4,18,03:00,521
43397,None,272.58,0.0,0.0,1,Clear,sky is clear,2018-04-18 04:00:00,2018,4,18,04:00,975
43398,None,272.23,0.0,0.0,1,Clear,sky is clear,2018-04-18 05:00:00,2018,4,18,05:00,2986
43399,None,272.46,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-04-18 06:00:00,2018,4,18,06:00,5943
43400,None,272.44,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-04-18 07:00:00,2018,4,18,07:00,6871
43401,None,272.99,0.0,0.0,90,Clouds,overcast clouds,2018-04-18 08:00:00,2018,4,18,08:00,6614
43402,None,273.46,0.0,0.0,90,Clouds,overcast clouds,2018-04-18 09:00:00,2018,4,18,09:00,5378
43403,None,273.99,0.0,0.0,90,Clouds,overcast clouds,2018-04-18 10:00:00,2018,4,18,10:00,4751
43404,None,274.23,0.0,0.0,90,Snow,light snow,2018-04-18 11:00:00,2018,4,18,11:00,4824
43405,None,274.23,0.0,0.0,90,Haze,haze,2018-04-18 11:00:00,2018,4,18,11:00,4824
43406,None,274.37,0.0,0.0,90,Snow,light snow,2018-04-18 12:00:00,2018,4,18,12:00,5013
43407,None,274.37,0.0,0.0,90,Haze,haze,2018-04-18 12:00:00,2018,4,18,12:00,5013
43408,None,274.65,0.0,0.0,90,Haze,haze,2018-04-18 13:00:00,2018,4,18,13:00,5017
43409,None,275.3,0.0,0.0,90,Clouds,overcast clouds,2018-04-18 14:00:00,2018,4,18,14:00,5437
43410,None,275.58,0.0,0.0,90,Clouds,overcast clouds,2018-04-18 15:00:00,2018,4,18,15:00,5835
43411,None,276.23,0.0,0.0,90,Snow,light snow,2018-04-18 16:00:00,2018,4,18,16:00,7022
43412,None,276.52,0.0,0.0,90,Snow,light snow,2018-04-18 17:00:00,2018,4,18,17:00,6459
43413,None,276.52,0.0,0.0,90,Rain,moderate rain,2018-04-18 17:00:00,2018,4,18,17:00,6459
43414,None,277.73,0.0,0.0,90,Clouds,overcast clouds,2018-04-18 18:00:00,2018,4,18,18:00,4663
43415,None,278.01,0.0,0.0,90,Clouds,overcast clouds,2018-04-18 19:00:00,2018,4,18,19:00,3393
43416,None,277.8,0.0,0.0,75,Clouds,broken clouds,2018-04-18 20:00:00,2018,4,18,20:00,3034
43417,None,277.38,0.0,0.0,75,Clouds,broken clouds,2018-04-18 21:00:00,2018,4,18,21:00,2604
43418,None,276.72,0.0,0.0,1,Clear,sky is clear,2018-04-18 22:00:00,2018,4,18,22:00,1726
43419,None,276.01,0.0,0.0,1,Clear,sky is clear,2018-04-18 23:00:00,2018,4,18,23:00,1085
43420,None,275.02,0.0,0.0,1,Clear,sky is clear,2018-04-19 00:00:00,2018,4,19,00:00,561
43421,None,273.51,0.0,0.0,1,Clear,sky is clear,2018-04-19 01:00:00,2018,4,19,01:00,351
43422,None,271.63,0.0,0.0,1,Clear,sky is clear,2018-04-19 02:00:00,2018,4,19,02:00,275
43423,None,270.65,0.0,0.0,1,Clear,sky is clear,2018-04-19 03:00:00,2018,4,19,03:00,361
43424,None,269.76,0.0,0.0,1,Clear,sky is clear,2018-04-19 04:00:00,2018,4,19,04:00,909
43425,None,269.35,0.0,0.0,1,Clear,sky is clear,2018-04-19 05:00:00,2018,4,19,05:00,2885
43426,None,269.22,0.0,0.0,1,Clear,sky is clear,2018-04-19 06:00:00,2018,4,19,06:00,5715
43427,None,269.15,0.0,0.0,1,Clear,sky is clear,2018-04-19 07:00:00,2018,4,19,07:00,6461
43428,None,269.86,0.0,0.0,75,Clouds,broken clouds,2018-04-19 08:00:00,2018,4,19,08:00,6046
43429,None,272.6,0.0,0.0,75,Clouds,broken clouds,2018-04-19 09:00:00,2018,4,19,09:00,5842
43430,None,276.36,0.0,0.0,75,Clouds,broken clouds,2018-04-19 10:00:00,2018,4,19,10:00,4882
43431,None,279.0,0.0,0.0,1,Clear,sky is clear,2018-04-19 11:00:00,2018,4,19,11:00,5035
43432,None,280.21,0.0,0.0,5,Clear,sky is clear,2018-04-19 12:00:00,2018,4,19,12:00,5027
43433,None,280.88,0.0,0.0,5,Clear,sky is clear,2018-04-19 13:00:00,2018,4,19,13:00,5110
43434,None,281.43,0.0,0.0,5,Clear,sky is clear,2018-04-19 14:00:00,2018,4,19,14:00,5444
43435,None,282.08,0.0,0.0,20,Clouds,few clouds,2018-04-19 15:00:00,2018,4,19,15:00,6188
43436,None,282.72,0.0,0.0,5,Clear,sky is clear,2018-04-19 16:00:00,2018,4,19,16:00,6851
43437,None,282.75,0.0,0.0,5,Clear,sky is clear,2018-04-19 17:00:00,2018,4,19,17:00,6368
43438,None,282.88,0.0,0.0,1,Clear,sky is clear,2018-04-19 18:00:00,2018,4,19,18:00,4978
43439,None,282.62,0.0,0.0,5,Clear,sky is clear,2018-04-19 19:00:00,2018,4,19,19:00,3676
43440,None,281.49,0.0,0.0,20,Clouds,few clouds,2018-04-19 20:00:00,2018,4,19,20:00,3471
43441,None,279.15,0.0,0.0,20,Clouds,few clouds,2018-04-19 21:00:00,2018,4,19,21:00,3451
43442,None,277.02,0.0,0.0,1,Clear,sky is clear,2018-04-19 22:00:00,2018,4,19,22:00,2148
43443,None,275.95,0.0,0.0,1,Clear,sky is clear,2018-04-19 23:00:00,2018,4,19,23:00,1273
43444,None,274.42,0.0,0.0,1,Clear,sky is clear,2018-04-20 00:00:00,2018,4,20,00:00,712
43445,None,273.08,0.0,0.0,1,Clear,sky is clear,2018-04-20 01:00:00,2018,4,20,01:00,417
43446,None,272.29,0.0,0.0,1,Clear,sky is clear,2018-04-20 02:00:00,2018,4,20,02:00,322
43447,None,271.58,0.0,0.0,1,Clear,sky is clear,2018-04-20 03:00:00,2018,4,20,03:00,393
43448,None,271.49,0.0,0.0,1,Clear,sky is clear,2018-04-20 04:00:00,2018,4,20,04:00,830
43449,None,270.36,0.0,0.0,1,Clear,sky is clear,2018-04-20 05:00:00,2018,4,20,05:00,2691
43450,None,270.08,0.0,0.0,1,Clear,sky is clear,2018-04-20 06:00:00,2018,4,20,06:00,5492
43451,None,269.58,0.0,0.0,75,Clouds,broken clouds,2018-04-20 07:00:00,2018,4,20,07:00,6626
43452,None,270.75,0.0,0.0,1,Clear,sky is clear,2018-04-20 08:00:00,2018,4,20,08:00,6126
43453,None,273.47,0.0,0.0,75,Clouds,broken clouds,2018-04-20 09:00:00,2018,4,20,09:00,5141
43454,None,276.0,0.0,0.0,75,Clouds,broken clouds,2018-04-20 10:00:00,2018,4,20,10:00,4670
43455,None,278.57,0.0,0.0,75,Clouds,broken clouds,2018-04-20 11:00:00,2018,4,20,11:00,5200
43456,None,280.84,0.0,0.0,1,Clear,sky is clear,2018-04-20 12:00:00,2018,4,20,12:00,5433
43457,None,281.68,0.0,0.0,75,Clouds,broken clouds,2018-04-20 13:00:00,2018,4,20,13:00,5370
43458,None,282.36,0.0,0.0,1,Clear,sky is clear,2018-04-20 14:00:00,2018,4,20,14:00,5803
43459,None,282.23,0.0,0.0,1,Clear,sky is clear,2018-04-20 15:00:00,2018,4,20,15:00,6383
43460,None,283.22,0.0,0.0,1,Clear,sky is clear,2018-04-20 16:00:00,2018,4,20,16:00,6900
43461,None,283.42,0.0,0.0,75,Clouds,broken clouds,2018-04-20 17:00:00,2018,4,20,17:00,6268
43462,None,283.35,0.0,0.0,75,Clouds,broken clouds,2018-04-20 18:00:00,2018,4,20,18:00,4959
43463,None,282.49,0.0,0.0,1,Clear,sky is clear,2018-04-20 19:00:00,2018,4,20,19:00,4091
43464,None,281.29,0.0,0.0,90,Clouds,overcast clouds,2018-04-20 20:00:00,2018,4,20,20:00,3552
43465,None,279.69,0.0,0.0,75,Clouds,broken clouds,2018-04-20 21:00:00,2018,4,20,21:00,3538
43466,None,278.15,0.0,0.0,1,Clear,sky is clear,2018-04-20 22:00:00,2018,4,20,22:00,2842
43467,None,276.72,0.0,0.0,1,Clear,sky is clear,2018-04-20 23:00:00,2018,4,20,23:00,1977
43468,None,275.79,0.0,0.0,1,Clear,sky is clear,2018-04-21 00:00:00,2018,4,21,00:00,1291
43469,None,274.8,0.0,0.0,1,Clear,sky is clear,2018-04-21 01:00:00,2018,4,21,01:00,732
43470,None,273.94,0.0,0.0,1,Clear,sky is clear,2018-04-21 02:00:00,2018,4,21,02:00,526
43471,None,273.36,0.0,0.0,1,Clear,sky is clear,2018-04-21 03:00:00,2018,4,21,03:00,386
43472,None,273.55,0.0,0.0,1,Clear,sky is clear,2018-04-21 04:00:00,2018,4,21,04:00,369
43473,None,274.02,0.0,0.0,1,Clear,sky is clear,2018-04-21 05:00:00,2018,4,21,05:00,683
43474,None,273.72,0.0,0.0,1,Clear,sky is clear,2018-04-21 06:00:00,2018,4,21,06:00,1418
43475,None,273.58,0.0,0.0,75,Clouds,broken clouds,2018-04-21 07:00:00,2018,4,21,07:00,2307
43476,None,274.28,0.0,0.0,1,Clear,sky is clear,2018-04-21 08:00:00,2018,4,21,08:00,3392
43477,None,276.08,0.0,0.0,1,Haze,haze,2018-04-21 09:00:00,2018,4,21,09:00,4153
43478,None,279.2,0.0,0.0,1,Clear,sky is clear,2018-04-21 10:00:00,2018,4,21,10:00,4464
43479,None,281.36,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 11:00:00,2018,4,21,11:00,4985
43480,None,283.22,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 12:00:00,2018,4,21,12:00,5263
43481,None,284.15,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 13:00:00,2018,4,21,13:00,5307
43482,None,285.15,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 14:00:00,2018,4,21,14:00,5296
43483,None,286.22,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 15:00:00,2018,4,21,15:00,5340
43484,None,286.81,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 16:00:00,2018,4,21,16:00,5027
43485,None,287.08,0.0,0.0,1,Clear,sky is clear,2018-04-21 17:00:00,2018,4,21,17:00,5007
43486,None,286.86,0.0,0.0,1,Clear,sky is clear,2018-04-21 18:00:00,2018,4,21,18:00,4541
43487,None,287.01,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 19:00:00,2018,4,21,19:00,3892
43488,None,285.62,0.0,0.0,40,Clouds,scattered clouds,2018-04-21 20:00:00,2018,4,21,20:00,3346
43489,None,283.29,0.0,0.0,1,Clear,sky is clear,2018-04-21 21:00:00,2018,4,21,21:00,3199
43490,None,280.35,0.0,0.0,1,Clear,sky is clear,2018-04-21 22:00:00,2018,4,21,22:00,3814
43491,None,278.5,0.0,0.0,1,Clear,sky is clear,2018-04-21 23:00:00,2018,4,21,23:00,2760
43492,None,276.8,0.0,0.0,1,Clear,sky is clear,2018-04-22 00:00:00,2018,4,22,00:00,1447
43493,None,275.8,0.0,0.0,1,Clear,sky is clear,2018-04-22 01:00:00,2018,4,22,01:00,945
43494,None,274.72,0.0,0.0,1,Clear,sky is clear,2018-04-22 02:00:00,2018,4,22,02:00,671
43495,None,274.51,0.0,0.0,1,Clear,sky is clear,2018-04-22 03:00:00,2018,4,22,03:00,465
43496,None,273.79,0.0,0.0,1,Clear,sky is clear,2018-04-22 04:00:00,2018,4,22,04:00,368
43497,None,273.51,0.0,0.0,1,Mist,mist,2018-04-22 05:00:00,2018,4,22,05:00,563
43498,None,273.08,0.0,0.0,1,Mist,mist,2018-04-22 06:00:00,2018,4,22,06:00,904
43499,None,272.86,0.0,0.0,5,Mist,mist,2018-04-22 07:00:00,2018,4,22,07:00,1289
43500,None,274.61,0.0,0.0,1,Clear,sky is clear,2018-04-22 08:00:00,2018,4,22,08:00,2200
43501,None,278.01,0.0,0.0,1,Clear,sky is clear,2018-04-22 09:00:00,2018,4,22,09:00,3219
43502,None,282.15,0.0,0.0,1,Clear,sky is clear,2018-04-22 10:00:00,2018,4,22,10:00,4088
43503,None,284.65,0.0,0.0,1,Clear,sky is clear,2018-04-22 11:00:00,2018,4,22,11:00,4541
43504,None,286.93,0.0,0.0,20,Clouds,few clouds,2018-04-22 12:00:00,2018,4,22,12:00,4781
43505,None,288.01,0.0,0.0,20,Clouds,few clouds,2018-04-22 13:00:00,2018,4,22,13:00,4761
43506,None,288.58,0.0,0.0,20,Clouds,few clouds,2018-04-22 14:00:00,2018,4,22,14:00,4753
43507,None,289.22,0.0,0.0,20,Clouds,few clouds,2018-04-22 15:00:00,2018,4,22,15:00,4866
43508,None,289.93,0.0,0.0,20,Clouds,few clouds,2018-04-22 16:00:00,2018,4,22,16:00,4713
43509,None,290.22,0.0,0.0,20,Clouds,few clouds,2018-04-22 17:00:00,2018,4,22,17:00,4303
43510,None,290.22,0.0,0.0,1,Clear,sky is clear,2018-04-22 18:00:00,2018,4,22,18:00,3787
43511,None,289.77,0.0,0.0,40,Clouds,scattered clouds,2018-04-22 19:00:00,2018,4,22,19:00,3228
43512,None,288.85,0.0,0.0,40,Clouds,scattered clouds,2018-04-22 20:00:00,2018,4,22,20:00,3139
43513,None,284.93,0.0,0.0,1,Clear,sky is clear,2018-04-22 21:00:00,2018,4,22,21:00,2412
43514,None,282.53,0.0,0.0,1,Clear,sky is clear,2018-04-22 22:00:00,2018,4,22,22:00,1906
43515,None,280.38,0.0,0.0,1,Clear,sky is clear,2018-04-22 23:00:00,2018,4,22,23:00,1356
43516,None,278.91,0.0,0.0,1,Clear,sky is clear,2018-04-23 00:00:00,2018,4,23,00:00,614
43517,None,277.77,0.0,0.0,1,Clear,sky is clear,2018-04-23 01:00:00,2018,4,23,01:00,349
43518,None,276.82,0.0,0.0,1,Clear,sky is clear,2018-04-23 02:00:00,2018,4,23,02:00,259
43519,None,275.91,0.0,0.0,1,Mist,mist,2018-04-23 03:00:00,2018,4,23,03:00,373
43520,None,275.61,0.0,0.0,1,Clear,sky is clear,2018-04-23 04:00:00,2018,4,23,04:00,900
43521,None,274.92,0.0,0.0,1,Mist,mist,2018-04-23 05:00:00,2018,4,23,05:00,2864
43522,None,274.53,0.0,0.0,1,Mist,mist,2018-04-23 06:00:00,2018,4,23,06:00,5769
43523,None,274.85,0.0,0.0,1,Mist,mist,2018-04-23 07:00:00,2018,4,23,07:00,6574
43524,None,276.36,0.0,0.0,1,Mist,mist,2018-04-23 08:00:00,2018,4,23,08:00,5970
43525,None,279.86,0.0,0.0,1,Clear,sky is clear,2018-04-23 09:00:00,2018,4,23,09:00,5325
43526,None,284.07,0.0,0.0,1,Clear,sky is clear,2018-04-23 10:00:00,2018,4,23,10:00,4547
43527,None,288.64,0.0,0.0,1,Clear,sky is clear,2018-04-23 11:00:00,2018,4,23,11:00,4577
43528,None,289.72,0.0,0.0,1,Clear,sky is clear,2018-04-23 12:00:00,2018,4,23,12:00,4739
43529,None,290.62,0.0,0.0,1,Clear,sky is clear,2018-04-23 13:00:00,2018,4,23,13:00,4803
43530,None,290.4840000000001,0.0,0.0,0,Clear,Sky is Clear,2018-04-23 14:00:00,2018,4,23,14:00,5243
43531,None,292.196,0.0,0.0,0,Clear,Sky is Clear,2018-04-23 15:00:00,2018,4,23,15:00,5852
43532,None,293.08,0.0,0.0,1,Clear,sky is clear,2018-04-23 16:00:00,2018,4,23,16:00,6883
43533,None,293.31,0.0,0.0,1,Clear,sky is clear,2018-04-23 17:00:00,2018,4,23,17:00,6188
43534,None,293.15,0.0,0.0,20,Clouds,few clouds,2018-04-23 18:00:00,2018,4,23,18:00,4660
43535,None,292.87,0.0,0.0,20,Clouds,few clouds,2018-04-23 19:00:00,2018,4,23,19:00,3243
43536,None,291.28,0.0,0.0,20,Clouds,few clouds,2018-04-23 20:00:00,2018,4,23,20:00,2759
43537,None,286.78,0.0,0.0,20,Clouds,few clouds,2018-04-23 21:00:00,2018,4,23,21:00,2183
43538,None,285.08,0.0,0.0,1,Clear,sky is clear,2018-04-23 22:00:00,2018,4,23,22:00,1537
43539,None,283.21,0.0,0.0,1,Clear,sky is clear,2018-04-23 23:00:00,2018,4,23,23:00,963
43540,None,281.35,0.0,0.0,1,Clear,sky is clear,2018-04-24 00:00:00,2018,4,24,00:00,530
43541,None,280.28,0.0,0.0,1,Clear,sky is clear,2018-04-24 01:00:00,2018,4,24,01:00,330
43542,None,279.66,0.0,0.0,1,Clear,sky is clear,2018-04-24 02:00:00,2018,4,24,02:00,248
43543,None,278.8,0.0,0.0,1,Clear,sky is clear,2018-04-24 03:00:00,2018,4,24,03:00,346
43544,None,278.68,0.0,0.0,1,Clear,sky is clear,2018-04-24 04:00:00,2018,4,24,04:00,911
43545,None,277.61,0.0,0.0,20,Clouds,few clouds,2018-04-24 05:00:00,2018,4,24,05:00,2936
43546,None,277.56,0.0,0.0,1,Mist,mist,2018-04-24 06:00:00,2018,4,24,06:00,5886
43547,None,277.62,0.0,0.0,40,Clouds,scattered clouds,2018-04-24 07:00:00,2018,4,24,07:00,6535
43548,None,279.07,0.0,0.0,1,Mist,mist,2018-04-24 08:00:00,2018,4,24,08:00,5905
43549,None,283.27,0.0,0.0,40,Haze,haze,2018-04-24 09:00:00,2018,4,24,09:00,5509
43550,None,286.14,0.0,0.0,75,Clouds,broken clouds,2018-04-24 10:00:00,2018,4,24,10:00,4540
43551,None,288.21,0.0,0.0,75,Clouds,broken clouds,2018-04-24 11:00:00,2018,4,24,11:00,4957
43552,None,288.87,0.0,0.0,75,Clouds,broken clouds,2018-04-24 12:00:00,2018,4,24,12:00,4881
43553,None,289.28,0.0,0.0,40,Clouds,scattered clouds,2018-04-24 13:00:00,2018,4,24,13:00,4960
43554,None,288.74,0.0,0.0,40,Clouds,scattered clouds,2018-04-24 14:00:00,2018,4,24,14:00,5353
43555,None,288.58,0.0,0.0,40,Drizzle,light intensity drizzle,2018-04-24 15:00:00,2018,4,24,15:00,6010
43556,None,289.01,0.0,0.0,1,Rain,light rain,2018-04-24 16:00:00,2018,4,24,16:00,7149
43557,None,286.29,0.0,0.0,75,Clouds,broken clouds,2018-04-24 17:00:00,2018,4,24,17:00,6253
43558,None,286.15,0.0,0.0,75,Clouds,broken clouds,2018-04-24 18:00:00,2018,4,24,18:00,4513
43559,None,285.93,0.0,0.0,75,Clouds,broken clouds,2018-04-24 19:00:00,2018,4,24,19:00,3325
43560,None,285.58,0.0,0.0,40,Clouds,scattered clouds,2018-04-24 20:00:00,2018,4,24,20:00,3115
43561,None,282.88,0.0,0.0,20,Clouds,few clouds,2018-04-24 21:00:00,2018,4,24,21:00,2497
43562,None,281.61,0.0,0.0,1,Clear,sky is clear,2018-04-24 22:00:00,2018,4,24,22:00,1589
43563,None,281.36,0.0,0.0,1,Clear,sky is clear,2018-04-24 23:00:00,2018,4,24,23:00,988
43564,None,280.21,0.0,0.0,1,Clear,sky is clear,2018-04-25 00:00:00,2018,4,25,00:00,532
43565,None,279.08,0.0,0.0,1,Clear,sky is clear,2018-04-25 01:00:00,2018,4,25,01:00,310
43566,None,278.58,0.0,0.0,1,Clear,sky is clear,2018-04-25 02:00:00,2018,4,25,02:00,237
43567,None,276.88,0.0,0.0,1,Clear,sky is clear,2018-04-25 03:00:00,2018,4,25,03:00,341
43568,None,275.48,0.0,0.0,1,Clear,sky is clear,2018-04-25 04:00:00,2018,4,25,04:00,904
43569,None,274.88,0.0,0.0,1,Clear,sky is clear,2018-04-25 05:00:00,2018,4,25,05:00,2917
43570,None,274.29,0.0,0.0,1,Clear,sky is clear,2018-04-25 06:00:00,2018,4,25,06:00,5866
43571,None,273.68,0.0,0.0,1,Clear,sky is clear,2018-04-25 07:00:00,2018,4,25,07:00,6303
43572,None,275.14,0.0,0.0,5,Clear,sky is clear,2018-04-25 08:00:00,2018,4,25,08:00,5850
43573,None,276.72,0.0,0.0,1,Clear,sky is clear,2018-04-25 09:00:00,2018,4,25,09:00,5455
43574,None,279.15,0.0,0.0,1,Clear,sky is clear,2018-04-25 10:00:00,2018,4,25,10:00,4524
43575,None,280.42,0.0,0.0,1,Clear,sky is clear,2018-04-25 11:00:00,2018,4,25,11:00,4891
43576,None,281.65,0.0,0.0,1,Clear,sky is clear,2018-04-25 12:00:00,2018,4,25,12:00,5067
43577,None,283.43,0.0,0.0,1,Clear,sky is clear,2018-04-25 13:00:00,2018,4,25,13:00,5020
43578,None,284.86,0.0,0.0,1,Clear,sky is clear,2018-04-25 14:00:00,2018,4,25,14:00,5276
43579,None,286.01,0.0,0.0,5,Clear,sky is clear,2018-04-25 15:00:00,2018,4,25,15:00,6002
43580,None,286.79,0.0,0.0,1,Clear,sky is clear,2018-04-25 16:00:00,2018,4,25,16:00,6816
43581,None,287.48,0.0,0.0,5,Clear,sky is clear,2018-04-25 17:00:00,2018,4,25,17:00,6420
43582,None,287.75,0.0,0.0,40,Clouds,scattered clouds,2018-04-25 18:00:00,2018,4,25,18:00,4695
43583,None,287.48,0.0,0.0,40,Clouds,scattered clouds,2018-04-25 19:00:00,2018,4,25,19:00,3543
43584,None,286.44,0.0,0.0,40,Clouds,scattered clouds,2018-04-25 20:00:00,2018,4,25,20:00,3225
43585,None,284.09,0.0,0.0,75,Clouds,broken clouds,2018-04-25 21:00:00,2018,4,25,21:00,2560
43586,None,282.56,0.0,0.0,1,Clear,sky is clear,2018-04-25 22:00:00,2018,4,25,22:00,1618
43587,None,281.49,0.0,0.0,1,Clear,sky is clear,2018-04-25 23:00:00,2018,4,25,23:00,1023
43588,None,280.22,0.0,0.0,1,Clear,sky is clear,2018-04-26 00:00:00,2018,4,26,00:00,551
43589,None,279.22,0.0,0.0,1,Clear,sky is clear,2018-04-26 01:00:00,2018,4,26,01:00,358
43590,None,278.75,0.0,0.0,1,Clear,sky is clear,2018-04-26 02:00:00,2018,4,26,02:00,255
43591,None,278.09,0.0,0.0,1,Clear,sky is clear,2018-04-26 03:00:00,2018,4,26,03:00,350
43592,None,277.96,0.0,0.0,1,Clear,sky is clear,2018-04-26 04:00:00,2018,4,26,04:00,899
43593,None,278.37,0.0,0.0,1,Clear,sky is clear,2018-04-26 05:00:00,2018,4,26,05:00,2953
43594,None,278.02,0.0,0.0,1,Clear,sky is clear,2018-04-26 06:00:00,2018,4,26,06:00,5813
43595,None,277.65,0.0,0.0,1,Clear,sky is clear,2018-04-26 07:00:00,2018,4,26,07:00,6493
43596,None,279.15,0.0,0.0,1,Clear,sky is clear,2018-04-26 08:00:00,2018,4,26,08:00,5890
43597,None,282.61,0.0,0.0,1,Clear,sky is clear,2018-04-26 09:00:00,2018,4,26,09:00,5495
43598,None,285.22,0.0,0.0,75,Clouds,broken clouds,2018-04-26 10:00:00,2018,4,26,10:00,4675
43599,None,286.74,0.0,0.0,1,Clear,sky is clear,2018-04-26 11:00:00,2018,4,26,11:00,5110
43600,None,287.07,0.0,0.0,75,Clouds,broken clouds,2018-04-26 12:00:00,2018,4,26,12:00,5078
43601,None,288.61,0.0,0.0,20,Clouds,few clouds,2018-04-26 13:00:00,2018,4,26,13:00,5281
43602,None,289.68,0.0,0.0,5,Clear,sky is clear,2018-04-26 14:00:00,2018,4,26,14:00,5661
43603,None,290.42,0.0,0.0,20,Clouds,few clouds,2018-04-26 15:00:00,2018,4,26,15:00,6257
